   9.4729894200601076E-003   1.0069060021457516E-003  -2.8257120047763982E-004   2.8081180049742849E-004   3.2805120063813934E-004   4.1499997565832589E-006   2.3212000038163290E-005  -1.0336240085817291E-004   3.1226440086441347E-004  -1.4204740081205522E-004  -2.9683900051305002E-004  -1.8287880042644024E-003   1.0872780018458730E-004   9.8199160193629853E-004   2.6818760071347085E-004  -3.7540640041537507E-004   1.1229540015112573E-004  -7.0182599774915442E-005   5.8282799821360545E-005   1.0237980014372092E-004   2.3405500022439241E-004   8.0804580244636106E-004  -6.4686020152175693E-004   1.5094640045416991E-004   1.8083999373005248E-005  -2.7061140067156871E-004  -5.7038280125434231E-004  -5.3692420148970376E-004   2.2180020062063829E-004   5.0775380102167597E-004   3.5735800291287865E-005   6.7753000717932427E-005  -3.6679400499572965E-005   2.3918100069067005E-004   2.2427360046167508E-004  -4.7535940075868347E-004   9.0177400343568058E-005   1.5668280052002375E-004   1.9543059935473166E-004   1.0088960066504276E-004  -2.4529120086709083E-004   3.6692500122716538E-004  -3.5440360130784611E-004   2.0080020036315296E-004   6.2264580142087336E-004   1.0793760031792380E-004  -2.3023200557651954E-005   3.1130940048521846E-004   2.7400920016630310E-004  -8.6497120322996538E-004
   2.0910310642855340E-002   8.8264800604155285E-005   4.2885800138384382E-005   6.4393580203984133E-004   1.5725040005618103E-004   4.5330620158299211E-004  -3.0362800083135404E-004   9.1006720214283738E-004   8.9891440197707208E-004  -6.7826860192004115E-004   4.8686780111968175E-004  -1.0384420028262784E-003  -3.4277360115489441E-004  -3.7531880077935697E-004   9.8197200231181568E-004   4.6478140112164089E-004   8.8041360213202385E-004  -3.0468120084366440E-004   2.3392460035572397E-004  -6.1505220154640505E-004  -9.7843480233540084E-004   1.6012799228860995E-005   9.9059800552262625E-005   5.5272960110968954E-004  -4.0185480090291554E-004   5.3704820083399433E-004  -4.7232940061604946E-004   7.4642240203190186E-004  -5.1284360178854838E-004   3.0054160031087179E-004  -5.7346020099593531E-004   1.5746880060085692E-004  -3.6385080145915521E-004   3.4565180015488597E-004   2.2753940028775611E-004   2.5264600554187971E-005  -1.8362800032255199E-004  -2.3737200116130666E-004  -4.7666140100498721E-004   1.4634039968569018E-004   1.6079820090360910E-004  -4.3233020134634853E-004  -3.0974940097036553E-004  -6.4642120203228543E-004   9.2124560215425225E-004   7.4372280171135913E-004   3.1999200076317753E-005  -5.6077980113139979E-004   3.9928700102182467E-004  -2.9315880073486189E-004
   3.0305711275913583E-002   8.3668200205472732E-004  -7.2668720219957463E-004  -7.4511980183190408E-004   8.9879400038779891E-005   3.8007140089459546E-004   1.0505890018068242E-003   3.4188740107540913E-004  -2.6197460035328141E-004  -2.3399280014315519E-004   7.4258520209631227E-004  -3.4803760075847160E-004   9.0468000655734732E-005  -3.1945420058547238E-004  -6.9946120202204858E-004  -4.3076500111912579E-004   2.4955800408210011E-005   5.5662160171053284E-004   3.4829200078153629E-004   1.0403799881348060E-005   2.2623240029037036E-004   2.6516002605722943E-006  -4.6266800137574978E-004   7.3003920146989365E-004  -1.1980020056032231E-004   1.3687000063803437E-004   3.2240640024943989E-004  -8.4694200058734904E-005   2.7278700045546041E-004   1.2973808022342201E-003  -3.7258980079145847E-004  -8.2532400373253352E-005  -5.0234980135116492E-004   3.9295320140719374E-004   2.9638520096238440E-004  -1.7398001009079832E-005  -2.2269540105480378E-004   2.4814200104415372E-004   1.0996700027050080E-003  -3.2257560071831539E-004  -8.4992799900058342E-005  -4.8098420127268640E-004  -3.9221580100722627E-004   2.1256340054935936E-004   7.7503380267199609E-004  -8.2298760165239236E-004   2.0303060077595124E-004  -7.8428860187075046E-004   9.8644000408341132E-006  -6.6988480266294440E-004
   3.9635852700744434E-002   1.5566678033361648E-003   5.7156860183300677E-004   6.0152180151888679E-004  -3.5553020042068125E-004   1.6429920071882548E-004   7.6932880186259738E-004  -5.9675600056200306E-005   8.9673240190127552E-004   7.6818340208336061E-004  -6.0180660119166251E-004   5.6241600289948757E-005   1.5571820005538318E-004  -1.9530400024463768E-004   2.1230680067869026E-004   3.9111240050553747E-004   6.6573999327070194E-006  -6.9132180155491755E-004  -6.2267280104448379E-004  -5.7064740123999769E-004  -2.6333679992762227E-004  -6.0243800145351402E-004  -1.1436904029981678E-003  -1.5754680065596397E-004  -4.1927280119254557E-004  -4.1114980084904732E-004  -2.5991220078375919E-004  -1.9826900048092478E-004   3.4421400098041358E-004   2.2007620062387709E-004   7.3167660202865621E-004  -4.8180320095510086E-004   1.1894520057192069E-004  -7.0427980212885632E-004  -1.5947519995342433E-004   2.8217500038111638E-004   6.6924900153728464E-004   1.6073960033845074E-004  -1.8202799864380567E-005  -1.2305328026150960E-003   3.2812300095724794E-004   5.5789080119892634E-004   1.7385560019109853E-004  -3.0921060043658622E-004   2.0658739981533022E-004  -2.1774120087538303E-004   3.4831080089837882E-004  -2.3167160040905196E-004   1.3801080021694538E-004   3.6042000248790102E-005
   5.0489942066543815E-002   2.8888604065404671E-003   2.3829720068816273E-004   1.3438770036401180E-003  -4.2693920059610563E-004   1.2230098028763695E-003  -2.1323360060764913E-004   9.7166280255451469E-004  -4.6571800095713135E-004   7.0811200721358110E-005   3.4828840103745063E-004   9.7532200203249555E-005  -9.2018140275408860E-004  -7.5254000172907869E-004  -3.4807060015790457E-004  -2.5095159998786063E-004   1.0749999712691932E-005  -4.6827420061859050E-004   5.7620560139179161E-004   1.1195919968753291E-004   1.3805299990246145E-004  -2.5948020008144602E-004  -1.0587374017152983E-003   2.2896760011019402E-004  -1.0003420025215181E-004   5.6150300122409611E-004  -1.3156419966652976E-004  -4.0564320067669110E-004  -8.2424999889874046E-005  -3.6237060132660644E-004   2.2706180037298647E-004  -1.9852760099365110E-004   2.4372680031408439E-004   3.0021940021883486E-004  -1.2878200002736844E-004  -3.2849300075741574E-004   2.2561220022875614E-004  -2.4281060090136031E-004  -1.5250540013259163E-004  -6.2257180195966929E-004  -6.7459980108772665E-004   4.0059400132821731E-004  -2.7667580061181967E-004  -8.6800480201773328E-004  -3.2266260064310538E-004   1.0382698023046796E-003  -3.7715740104189168E-004  -1.4884820059910960E-004  -4.7325880057661715E-004   1.4641319982270664E-004
   6.0376624702849317E-002   4.2271876095871797E-003   3.6936360144750822E-004   5.3707320105263884E-004   2.1217060039115693E-004   3.2468340059529482E-004   1.2980860026217925E-003   3.6343800073562494E-004  -1.1595720039177067E-004  -1.2700578022312534E-003  -1.5262160066783394E-004  -9.7126799767672937E-005  -5.3574760161058616E-004  -1.0888600086294324E-004  -6.7347180117954515E-004  -6.9431200216339359E-004   3.9912500146953756E-004   3.3075800064352316E-004   8.8868460225547427E-004  -1.5328774043545971E-003  -2.3916960094672206E-004   1.1593120075301978E-004   5.2190080108109669E-004   1.9541280048909930E-004  -5.8955900158442912E-004  -6.6072940173138523E-004  -5.9119080190586854E-004  -3.3287380040252287E-004   8.3628200649892256E-005  -5.1252740099960899E-004  -1.1111020088706607E-004  -1.4665699972659599E-004   2.7919780006476164E-004  -9.9508300271350402E-004  -4.6989880056086148E-004   6.4511160160149168E-004  -2.5810999840785444E-005  -2.0739460065562147E-004  -1.1332699972127663E-004  -1.0154978019874391E-003  -7.5675620151379602E-004  -1.0424436023192935E-003   2.4594260119780402E-004   5.7160560140144252E-004   1.5900940015269437E-004  -5.7860600596503010E-005   8.6847799722979479E-005   5.9060799966562679E-005  -9.9161280239051840E-004   2.4903000074581950E-004
   6.9420512021884095E-002   5.4422214122043094E-003  -1.7369300056963556E-004   3.7827999635217537E-006   6.4282880111352298E-004   3.4667720109799106E-004   9.5476799877566721E-005   3.5239340120525793E-004   5.6081200357765617E-005   8.5737600367236864E-005  -4.4790160113329029E-004   4.5458740076401041E-004   1.8985700043146547E-004   5.8227460122831619E-004   7.8669080210357469E-004   1.8563880035574092E-004  -4.0449160110724811E-004  -2.8489080078039375E-004  -4.5021780043998289E-004  -2.3071500059692734E-004  -1.9782740039203211E-004   7.5561200050934562E-005  -7.1199000154009565E-004   3.2805340053639086E-004   3.2070140025561956E-004   2.3773998924576658E-006  -1.3671132033176536E-003  -6.0894960090243579E-004   1.4921919994872654E-004   3.5124520081261906E-004  -7.7750400188881822E-005  -5.1235080098704119E-004   8.6388199744085814E-005   4.1215160087693917E-004  -4.0049480105208875E-004  -8.4753980171014772E-004  -1.2038834026337898E-003   1.5804220071031220E-004   7.9099760170398003E-004   2.0433400005587192E-004  -3.8708200112039694E-005  -6.0072800105329886E-004   8.9781400428258192E-005   5.1637200138752624E-004   1.4995079989425238E-004   4.2917600041745975E-005  -1.4166976026217853E-003  -3.1736800058126822E-004  -4.4285840116151109E-004  -1.3808668036022619E-003
   8.0891278033601854E-002   7.3144146166795277E-003  -2.3915580092325129E-004  -3.2676380028570857E-004   4.8156180080893862E-004   1.6083520028747634E-004  -7.0124820150188345E-004   1.6804960041807659E-004  -3.7115340042658690E-004  -4.5527860146323202E-004   4.3166920074783847E-004  -2.7838780020112130E-004  -3.1817040041356201E-004   6.4761040175991664E-004   2.1572240048827262E-004  -1.3134798033712623E-003  -2.8206320021375902E-004  -4.1341060169367585E-004   1.6983732033456383E-003   1.7600980055152823E-004  -9.2231599627381458E-005   9.6213960186969621E-004  -2.1702200080091270E-004  -1.2221772025878517E-003  -6.1015160195767313E-004  -2.8014620112372813E-004   8.6307060154872735E-004   8.0319080136011765E-004   6.4634200198897067E-004  -1.4278700038892691E-004  -2.4821700035321416E-004   3.7162960105962888E-004   7.1584240151849853E-004   5.8928720168321697E-004   4.3939660071871706E-004   2.4663560046496490E-004   7.7369680211541308E-004  -9.8321600277891238E-004  -5.2311060136112650E-004  -7.6845800426306223E-005   3.7806100123734634E-004   3.3904900045126068E-004  -2.3215720058944477E-004  -7.8447000609478034E-005   1.0004100048332620E-004   4.0757820057438134E-004  -2.3177599913440886E-005   2.1634940031184141E-004  -5.4356720155328503E-004  -7.4218520255195646E-004
   9.0293833989042976E-002   7.3410174163522496E-003   5.8257980177142189E-004   5.9923200134803485E-004   3.9791840105470223E-004  -2.3915620099270826E-004  -4.1265920124302285E-004  -1.8402160053477434E-004   5.5891140198456710E-004  -2.0888920074022151E-004   2.1276940013572853E-004   3.6199020075113807E-004  -4.7461480072779044E-004   1.2932120005796228E-004   2.5142920135788285E-004  -5.5616040113486717E-004  -2.1980680021872246E-004  -2.0454560026807474E-004  -1.2015040043200219E-004  -3.3644900015254383E-004  -5.1927100054707288E-004   2.2715480060720930E-004  -4.8548860088121871E-004  -8.3835240207613259E-004   5.0406280084923686E-004   7.9710620184866453E-004   2.0708320037829780E-004  -5.5516720142738136E-004  -2.8866780058079756E-004  -7.0116720116130966E-004  -3.4193000099276615E-004  -3.0326260069999945E-004   2.4656600076271767E-004  -1.8904000683298748E-005   6.9675980143122252E-004   4.8499060074133128E-004  -4.1856580080747348E-004  -3.8470240122615257E-004  -3.8473600208643484E-005   1.3040248029709911E-003   4.2113720075346515E-004  -5.3630420118829284E-004  -6.9537100184468973E-004  -6.9684400553841837E-005   4.9762240105598126E-004  -2.4557720021664477E-004   8.5566320198164798E-004   9.2129400025040922E-005  -8.4833599479269820E-005   1.3133956023630672E-003
  0.10108497732210665        1.0838935623094679E-002   1.4938926032401151E-003   7.2097460121237111E-004  -1.4944900053449200E-004  -3.9912420047793199E-004   5.1323060156618450E-004   7.8609140196893930E-004  -1.8376880023907542E-004  -6.6745580129453654E-004  -1.0796680011968300E-004   6.1713999732693192E-005   6.4885260149370684E-004   1.0402360022508399E-004  -1.4533760025900601E-004   3.0213860108344308E-004   4.1509760099566037E-004   6.4110600174263383E-004   6.4302420145145921E-004   5.9381799837801330E-005   5.8413600198172443E-004   5.1406599516001671E-005  -3.1751599350885330E-005  -4.5183880145101155E-004  -1.2316899994263761E-004  -4.2590200080391480E-004   7.6066640217355966E-004   8.1979700206406304E-004   8.4627940209926005E-004   9.6740380208311123E-004  -1.3838060016838565E-004  -8.0892600132653761E-005  -2.8320760028703747E-004  -4.6427720206557274E-004  -3.7731060073134916E-004  -8.3062600347178652E-005   2.0591399887189910E-005   2.1119800006465453E-004  -1.5701280041170089E-004  -1.7700480025243894E-004  -1.3785000011573275E-005   1.4940740053918935E-004  -2.5378420061512267E-004   6.0700380114321519E-004   4.6362900076079325E-004  -9.9972200139820488E-004  -8.1538200191797340E-004   8.7538340171535790E-004   7.7364960177855934E-004   8.6459560249415690E-004
